NEWID,AGE_REF,AGE2,BATHRMQ,BEDROOMQ,BLS_URBN,CUTENURE,EDUC_REF,FAM_SIZE,FAM_TYPE,FINCBTAX,FINLWT21,FSALARYX,FSSIX,INC_RANK,MARITAL1,NO_EARNR,NUM_AUTO,OCCUCOD1,OCCUCOD2,OTHRINCX,PERSLT18,PERSOT64,POPSIZE,PRINEARN,QINTRVMO,QINTRVYR,RACE2,REF_RACE,REGION,SEX_REF,SEX2,SMSASTAT,ST_HOUS,VEHQ,WELFAREX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,TOTEXPPQ,TOTEXPCQ,FDAWAYPQ,FDAWAYCQ,ALCBEVPQ,ALCBEVCQ,HOUSPQ,HOUSCQ,SHELTPQ,SHELTCQ,MRTINTPQ,MRTINTCQ,RNTXRPPQ,RNTXRPCQ,UTILPQ,UTILCQ,APPARPQ,APPARCQ,TRANSPQ,TRANSCQ,GASMOPQ,GASMOCQ,VEHFINPQ,VEHFINCQ,PUBTRAPQ,PUBTRACQ,HEALTHPQ,HEALTHCQ,HLTHINPQ,HLTHINCQ,MEDSRVPQ,MEDSRVCQ,PREDRGPQ,PREDRGCQ,ENTERTPQ,ENTERTCQ,PERSCAPQ,PERSCACQ,READPQ,READCQ,EDUCAPQ,EDUCACQ,TOBACCPQ,TOBACCCQ,MISCPQ,MISCCQ,CASHCOPQ,CASHCOCQ,LIFINSPQ,LIFINSCQ,RETPENPQ,RETPENCQ,STATE,TOTEX4PQ,TOTEX4CQ,UNISTRQ,INCLASS2,CUID,INTERI,HISP_REF,HISP2,HIGH_EDU,CREDITB,IRAB,LIQUIDB,STOCKB,DIVISION,GROCERPQ,GROCERCQ,inclass_label,inclass_short,educ_label,high_educ_label,occucod1_label,occucod1_broad,marital_label,fam_type_label,fam_type_broad,tenure_label,tenure_owner,region_label,urban_label,sex_ref_label,race_ref_label,hisp_ref_label,state_label,popsize_label,occucod2_label,race2_label,sex2_label,unistrq_label,FLAG_CQ_MISSING,TOTEXP_AVG_Q,TOTEXP_ANN,TOTEX4_AVG_Q,TOTEX4_ANN,HOUS_AVG_Q,HOUS_ANN,SHELT_AVG_Q,SHELT_ANN,UTIL_AVG_Q,UTIL_ANN,MRTINT_AVG_Q,MRTINT_ANN,RNTXRP_AVG_Q,RNTXRP_ANN,GROCER_AVG_Q,GROCER_ANN,FDAWAY_AVG_Q,FDAWAY_ANN,TRANS_AVG_Q,TRANS_ANN,GASMO_AVG_Q,GASMO_ANN,VEHFIN_AVG_Q,VEHFIN_ANN,PUBTRA_AVG_Q,PUBTRA_ANN,HEALTH_AVG_Q,HEALTH_ANN,HLTHIN_AVG_Q,HLTHIN_ANN,MEDSRV_AVG_Q,MEDSRV_ANN,PREDRG_AVG_Q,PREDRG_ANN,ENTERT_AVG_Q,ENTERT_ANN,EDUCA_AVG_Q,EDUCA_ANN,APPAR_AVG_Q,APPAR_ANN,TOBACC_AVG_Q,TOBACC_ANN,RETPEN_AVG_Q,RETPEN_ANN,LIFINS_AVG_Q,LIFINS_ANN,CASHCO_AVG_Q,CASHCO_ANN,PERSCA_AVG_Q,PERSCA_ANN,READ_AVG_Q,READ_ANN,ALCBEV_AVG_Q,ALCBEV_ANN,MISC_AVG_Q,MISC_ANN,EXPENSE_RATIO,HOUSING_RATIO,TRANSPORT_RATIO,HEALTH_RATIO,RETIRE_RATIO,FOOD_RATIO,LIFESTYLE_ANN,LIFESTYLE_RATIO,LIFESTYLE_SHARE,NECESSITY_ANN,NECESSITY_RATIO,NECESSITY_SHARE,DISCRETIONARY_ANN,DISCRETIONARY_RATIO,DISCRETIONARY_SHARE,HOUS_SHARE,GROCER_SHARE,FDAWAY_SHARE,TRANS_SHARE,HEALTH_SHARE,ENTERT_SHARE,EDUCA_SHARE,APPAR_SHARE,RETPEN_SHARE,CASHCO_SHARE,TOBACC_SHARE,ALCBEV_SHARE,MISC_SHARE,FOOD_TOTAL_SHARE,HOMEOWNER,HAS_CHILDREN,HAS_ELDERLY,SINGLE_EARNER,ZERO_EARNER,HOUSING_BURDENED,HOUSING_SEVERE,FLAG_REGION_UNKNOWN,FLAG_NEG_INCOME,FLAG_ZERO_INCOME,FLAG_INCOME_INVALID,FLAG_ZERO_SPEND,FLAG_EXTREME_RATIO,EDUC_REF_ORD,LOG_INCOME,INCOME_QUINTILE
5902471,67,79.0,1.0,2.0,1,1,11,3,3,63660,46692.008,10829,0,0.506579,1,1,0,10.0,,,1,2,3,1,1,2025,1.0,1,2.0,1,2.0,1,2,3,,,101783.442,107347.122,102883.465,,77150.116,101960.49,101106.511,,,101783.575,,90112.251,,,76094.692,107401.673,,85675.749,103015.959,,84557.372,,83038.23,106780.776,,,,91933.487,,,,,,85233.502,101878.829,113798.604,,96697.583,,,,88482.998,98267.909,17177.0,0.0,430.0,0.0,0.0,0.0,4436.0,0.0,2359.0,0.0,719.0,0.0,0.0,0.0,1118.0,0.0,220.0,0.0,2863.0,0.0,1100.0,0.0,0.0,0.0,416.0,0.0,2551.0,0.0,1818.0,0.0,0.0,0.0,60.0,0.0,605.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,60.0,0.0,321.0,0.0,207.0,0.0,31.0,17177.0,0.0,3.0,4,590247,1,2,2.0,11,,,,,4.0,5075.0,0.0,"$50,000-$69,999",$50-70K,"High school, no diploma","High school, no diploma",Other service,Sales / service,Married,"Married, children 6-17",Married with children,Owned with mortgage,Owner,Midwest,Urban,Male,White,Not Hispanic / Latino,Nebraska,MSA 1.5M-4M,,White,Female,Apartment (2-4 units),1,17177.0,68708.0,17177.0,68708.0,4436.0,17744.0,2359.0,9436.0,1118.0,4472.0,719.0,2876.0,0.0,0.0,5075.0,20300.0,430.0,1720.0,2863.0,11452.0,1100.0,4400.0,0.0,0.0,416.0,1664.0,2551.0,10204.0,1818.0,7272.0,0.0,0.0,60.0,240.0,605.0,2420.0,0.0,0.0,220.0,880.0,0.0,0.0,207.0,828.0,321.0,1284.0,60.0,240.0,400.0,1600.0,0.0,0.0,0.0,0.0,9.0,36.0,1.079296261388627,0.2787307571473453,0.17989318253220232,0.1602890355010996,0.013006597549481622,0.3459000942507069,5260.0,0.08262645303173106,0.0765558595796705,43240.0,0.6792334275840403,0.629329917913489,6896.0,0.10832547910775997,0.10036676951737789,0.2582523141410025,0.2954532223321884,0.025033474995633697,0.1666763695639518,0.14851254584618967,0.035221517145019504,0.0,0.012807824416370728,0.01205099842813064,0.003493043022646562,0.0,0.0,0.0005239564533969844,0.3204866973278221,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4.803866634284985,Q3
5902482,32,30.0,2.0,3.0,1,1,16,2,1,135000,14164.388,135000,0,0.7857524,1,1,0,3.0,,,0,0,2,1,1,2025,4.0,4,4.0,1,2.0,1,2,0,,27395.933,24858.859,26885.716,,33929.636,26795.468,26215.927,27577.61,26883.155,,,,32250.46,,31761.088,26562.82,28412.179,,,,,,32239.295,,,,31731.711,25593.356,,30567.886,,35778.852,28516.082,,,33421.329,,,33238.497,,30463.439,,,34762.942,28276.4402,0.0,100.0,0.0,0.0,0.0,11504.44,0.0,6881.76,0.0,5349.0,0.0,0.0,0.0,1422.0,0.0,400.0,0.0,2904.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,1340.0,0.0,910.0,0.0,230.0,0.0,0.0,0.0,420.0,0.0,300.0,0.0,0.0,0.0,3755.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,6082.0002,0.0,4.0,28276.4402,0.0,4.0,5,590248,2,2,2.0,16,,,,,8.0,1300.0,0.0,"$70,000-$99,999",$70-100K,Graduate / Professional degree,Graduate / Professional degree,Professional,White collar,Married,Married couple only,Married couple,Owned with mortgage,Owner,West,Urban,Male,Asian,Not Hispanic / Latino,Arizona,MSA under 1.5M,,Asian,Female,Apartment (5+ units),1,28276.4402,113105.7608,28276.4402,113105.7608,11504.44,46017.76,6881.76,27527.04,1422.0,5688.0,5349.0,21396.0,0.0,0.0,1300.0,5200.0,100.0,400.0,2904.0,11616.0,720.0,2880.0,0.0,0.0,0.0,0.0,1340.0,5360.0,910.0,3640.0,230.0,920.0,0.0,0.0,420.0,1680.0,3755.0,15020.0,400.0,1600.0,0.0,0.0,6082.0002,24328.0008,0.0,0.0,0.0,0.0,300.0,1200.0,0.0,0.0,0.0,0.0,171.0,684.0,0.8378204503703705,0.3408722962962963,0.08604444444444445,0.039703703703703706,0.18020741333333334,0.04148148148148148,3680.0,0.02725925925925926,0.032535920133256374,22176.0,0.16426666666666667,0.1960642839334493,20584.0,0.15247407407407407,0.18198896196275796,0.4068560228454783,0.04597466975351445,0.0035365130579626497,0.10270033920323535,0.04738927497669951,0.014853354843443129,0.1327960653264975,0.014146052231850599,0.2150907312583145,0.0,0.0,0.0,0.006047437329116131,0.049511182811477095,1,0,0,1,0,1,0,0,0,0,0,0,0,7,5.1303337684950066,Q4
5902491,71,,2.0,2.0,1,2,13,1,8,29496,13838.658,0,0,0.2700832,3,0,0,,,,0,1,2,1,1,2025,,1,4.0,1,,1,2,1,,,,,,30917.69,,,,,,29766.249,28046.844,29293.013,,28768.956,,,,27719.714,28257.148,29532.475,30280.231,31368.21,,28352.39,31445.475,29212.339,,,30728.432,,31112.012,,,26694.689,27720.083,,28200.741,29288.055,,29538.522,,29296.509,31704.855,5375.0,0.0,100.0,0.0,0.0,0.0,2245.0,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,100.0,0.0,485.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1065.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5375.0,0.0,5.0,2,590249,1,2,,13,,,,,8.0,910.0,0.0,"$15,000-$29,999",$15-30K,"Some college, no degree","Some college, no degree",,,Divorced,Single consumer,Single consumer,"Owned, no mortgage",Owner,West,Urban,Male,White,Not Hispanic / Latino,Nevada,MSA under 1.5M,,,,Mobile home / trailer,1,5375.0,21500.0,5375.0,21500.0,2245.0,8980.0,1411.0,5644.0,639.0,2556.0,0.0,0.0,0.0,0.0,910.0,3640.0,100.0,400.0,485.0,1940.0,210.0,840.0,0.0,0.0,0.0,0.0,1065.0,4260.0,1065.0,4260.0,0.0,0.0,0.0,0.0,470.0,1880.0,0.0,0.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289123949010036,0.30444806075400055,0.06577163005153241,0.14442636289666397,0.0,0.13696772443721184,2680.0,0.0908597775969623,0.12465116279069767,9840.0,0.3336045565500407,0.4576744186046512,2680.0,0.0908597775969623,0.12465116279069767,0.41767441860465115,0.16930232558139535,0.018604651162790697,0.09023255813953489,0.19813953488372094,0.08744186046511628,0.0,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.18790697674418605,1,0,1,0,1,1,0,0,0,0,0,0,0,4,4.46976312459806,Q2
5902511,61,62.0,1.0,3.0,1,1,12,4,4,165750,12793.11,165000,0,0.8538419,1,2,2,4.0,12.0,,0,0,2,2,1,2025,1.0,1,4.0,2,1.0,1,2,4,,,,,21361.938,,,,,,22814.817,23824.914,29455.479,,23142.12,,,,23896.839,31299.612,32057.701,28341.753,29716.909,,24207.803,30161.486,28023.666,,,21972.137,,22874.8,,,18450.219,27330.459,,24250.331,29780.758,,23711.654,,22417.653,28616.721,,39675.7499,0.0,7900.0,0.0,270.0,0.0,7206.1,0.0,3859.9,0.0,1375.0,0.0,0.0,0.0,1861.0,0.0,1225.0,0.0,4807.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,2492.0,0.0,2425.0,0.0,7.0,0.0,60.0,0.0,6465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,60.0,0.0,0.0,0.0,3185.6499,0.0,4.0,39675.7499,0.0,4.0,6,590251,1,2,2.0,12,,,,,8.0,5265.0,0.0,"$100,000-$149,999",$100-150K,High school graduate,High school graduate,Administrative / Clerical,White collar,Married,"Married, children >17",Married with children,Owned with mortgage,Owner,West,Urban,Female,White,Not Hispanic / Latino,Arizona,MSA under 1.5M,Construction / mechanics,White,Male,Apartment (5+ units),1,39675.7499,158702.9996,39675.7499,158702.9996,7206.1,28824.4,3859.9,15439.6,1861.0,7444.0,1375.0,5500.0,0.0,0.0,5265.0,21060.0,7900.0,31600.0,4807.0,19228.0,1900.0,7600.0,0.0,0.0,0.0,0.0,2492.0,9968.0,2425.0,9700.0,7.0,28.0,60.0,240.0,6465.0,25860.0,0.0,0.0,1225.0,4900.0,0.0,0.0,3185.6499,12742.5996,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,270.0,1080.0,800.0,3200.0,0.9574841604826546,0.1739028657616893,0.11600603318250377,0.06013876319758673,0.07687842895927602,0.3177073906485671,63680.0,0.38419306184012064,0.40125265534048543,50256.0,0.3032036199095023,0.3166669825187097,66880.0,0.40349924585218705,0.4214161053575952,0.18162479646036886,0.132700705425104,0.19911406891895947,0.12115713029030863,0.06280914680329709,0.16294588045076874,0.0,0.030875282838699412,0.08029211566332611,0.0015122587512832366,0.0,0.0068051643807745645,0.02016345001710982,0.3318147743440635,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5.219453537076811,Q5 (Top 20%)
5902541,88,,1.0,2.0,2,2,11,1,8,18200,7447.516,0,0,0.188893,2,1,0,1.0,,,0,1,5,1,1,2025,,1,1.0,2,,2,2,2,,12736.246,,15679.183,,17749.694,11965.678,,,14468.343,,,15977.093,,15686.979,,,17171.758,13987.813,12429.859,,15362.468,12754.538,12151.45,12612.182,11697.192,,,,14737.699,,17143.708,11985.115,12958.921,,,,,,16259.94,,,,15875.601,12037.974,6960.2999,0.0,0.0,0.0,0.0,0.0,3533.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,1868.0,0.0,0.0,0.0,540.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,852.0,0.0,0.0,0.0,185.0,0.0,177.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,250.0,0.0,493.2999,0.0,,6960.2999,0.0,3.0,2,590254,1,2,,11,,,,,,520.0,0.0,"$15,000-$29,999",$15-30K,"High school, no diploma","High school, no diploma",Manager / Administrator,White collar,Widowed,Single consumer,Single consumer,"Owned, no mortgage",Owner,Northeast,Rural,Female,White,Not Hispanic / Latino,,MSA size unclassified,,,,Apartment (2-4 units),1,6960.2999,27841.1996,6960.2999,27841.1996,3533.0,14132.0,1625.0,6500.0,1868.0,7472.0,0.0,0.0,0.0,0.0,520.0,2080.0,0.0,0.0,540.0,2160.0,210.0,840.0,0.0,0.0,0.0,0.0,1037.0,4148.0,852.0,3408.0,0.0,0.0,185.0,740.0,177.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,493.2999,1973.1996,250.0,1000.0,325.0,1300.0,0.0,0.0,85.0,340.0,0.0,0.0,0.0,0.0,1.5297362417582419,0.7764835164835164,0.11868131868131868,0.22791208791208792,0.10841756043956044,0.11428571428571428,2008.0,0.11032967032967032,0.07212332905368057,9388.0,0.5158241758241758,0.33719811412149064,2348.0,0.129010989010989,0.08433544652292928,0.5075930708100667,0.07470942451775676,0.0,0.07758286392228587,0.14898783312483418,0.025429938730082594,0.0,0.0,0.07087336854551339,0.04669339032359798,0.0,0.0,0.0,0.07470942451775676,1,0,1,1,0,1,1,0,0,0,0,0,0,2,4.260071387985075,Q1 (Bottom 20%)
5902581,65,,1.0,1.0,1,4,15,1,8,16356,29073.259,0,0,0.1733858,2,1,1,10.0,,,0,1,2,1,1,2025,,2,2.0,2,,1,2,1,,58428.132,,,55316.725,,,,51234.796,50157.488,,50544.416,,52784.263,67699.827,,,49846.503,,,73870.214,,44603.743,,,52920.23,49899.292,55827.492,,62923.936,58675.054,52813.591,49680.83,58422.397,,,,62111.873,,65417.856,50314.683,48894.488,,,,12419.3158,0.0,0.0,0.0,0.0,0.0,4386.0,0.0,1245.0,0.0,0.0,0.0,1245.0,0.0,285.0,0.0,550.0,0.0,528.0,0.0,225.0,0.0,0.0,0.0,123.0,0.0,783.0,0.0,627.0,0.0,0.0,0.0,135.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,90.0,0.0,0.0,0.0,4312.3158,0.0,29.0,12419.3158,0.0,10.0,2,590258,1,2,,15,,,,,4.0,1300.0,0.0,"$15,000-$29,999",$15-30K,Bachelor's degree,Bachelor's degree,Other service,Sales / service,Widowed,Single consumer,Single consumer,Renter,Renter,Midwest,Urban,Female,Black / African American,Not Hispanic / Latino,Missouri,MSA under 1.5M,,,,,1,12419.3158,49677.2632,12419.3158,49677.2632,4386.0,17544.0,1245.0,4980.0,285.0,1140.0,0.0,0.0,1245.0,4980.0,1300.0,5200.0,0.0,0.0,528.0,2112.0,225.0,900.0,0.0,0.0,123.0,492.0,783.0,3132.0,627.0,2508.0,0.0,0.0,135.0,540.0,80.0,320.0,0.0,0.0,550.0,2200.0,0.0,0.0,4312.3158,17249.2632,0.0,0.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,1560.0,3.0372501345072145,1.0726338958180484,0.12912692589875274,0.19148936170212766,1.0546137931034483,0.3179261433113231,2880.0,0.1760821716801174,0.05797420820879681,10444.0,0.6385424309122034,0.2102370244905118,4440.0,0.2714600146735143,0.08937690432189509,0.3531595516719206,0.10467565371032758,0.0,0.042514419353117665,0.06304695142706654,0.006441578689866312,0.0,0.0442858534928309,0.3472265195156725,0.0072467760260996016,0.0,0.0,0.031402696113098275,0.10467565371032758,0,0,1,1,0,1,1,0,0,0,0,0,0,6,4.213677101882299,Q1 (Bottom 20%)
5902601,64,,2.0,3.0,1,2,13,1,8,105200,43584.698,0,0,0.7003675,2,0,1,,,,0,0,2,1,1,2025,,1,3.0,1,,1,2,6,,,89993.783,,,,86183.418,87514.699,89154.136,93412.425,82915.405,,87128.489,87944.09,89771.053,,,88774.48,,82118.868,,,99937.402,81723.275,,88827.658,88167.332,,86938.758,,83072.744,94329.119,,,,80093.471,,,,,,92283.071,88526.714,85961.87,,33698.0,0.0,6900.0,0.0,1870.0,0.0,11609.0,0.0,8895.0,0.0,248.0,0.0,0.0,0.0,1630.0,0.0,200.0,0.0,2740.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,291.0,0.0,280.0,0.0,60.0,0.0,966.0,0.0,20.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,3090.0,0.0,250.0,0.0,0.0,0.0,37.0,33698.0,0.0,3.0,5,590260,1,2,,13,,,,,5.0,2800.0,0.0,"$70,000-$99,999",$70-100K,"Some college, no degree","Some college, no degree",,,Widowed,Single consumer,Single consumer,"Owned, no mortgage",Owner,South,Urban,Male,White,Not Hispanic / Latino,North Carolina,MSA under 1.5M,,,,Apartment (2-4 units),1,33698.0,134792.0,33698.0,134792.0,11609.0,46436.0,8895.0,35580.0,1630.0,6520.0,248.0,992.0,0.0,0.0,2800.0,11200.0,6900.0,27600.0,2740.0,10960.0,1280.0,5120.0,0.0,0.0,0.0,0.0,681.0,2724.0,291.0,1164.0,280.0,1120.0,60.0,240.0,966.0,3864.0,0.0,0.0,200.0,800.0,0.0,0.0,0.0,0.0,250.0,1000.0,3090.0,12360.0,20.0,80.0,72.0,288.0,1870.0,7480.0,2500.0,10000.0,1.2812927756653993,0.44140684410646386,0.10418250950570342,0.025893536121673003,0.0,0.3688212927756654,52104.0,0.49528517110266157,0.38655113063089797,25884.0,0.24604562737642585,0.19202920054602646,62472.0,0.5938403041825095,0.46346964211525904,0.34450115733871445,0.08309098462816784,0.2047599264051279,0.08131046352899282,0.020208914475636535,0.028666389696717906,0.0,0.005935070330583417,0.0,0.09169683660751379,0.0,0.05549290759095495,0.07418837913229272,0.28785091103329574,1,0,0,0,1,1,0,0,0,0,0,0,0,4,5.0220157398177205,Q4
5902631,63,68.0,2.0,2.0,1,2,14,2,1,30000,15643.837,0,0,0.2744509,1,0,1,,,,0,1,1,1,1,2025,2.0,3,1.0,2,1.0,1,2,2,,,30175.944,,,24715.543,36466.749,,26739.908,34610.212,,28127.863,,27434.463,41312.658,,,,29174.338,,,,,,30295.868,30013.374,29104.411,,33845.719,,,,27128.926,32869.681,30159.347,25128.609,33776.804,,32453.628,31566.481,28930.019,,,33792.483,,11795.0,0.0,690.0,0.0,0.0,0.0,5946.0,0.0,3425.0,0.0,0.0,0.0,0.0,0.0,2315.0,0.0,220.0,0.0,1810.0,0.0,770.0,0.0,0.0,0.0,550.0,0.0,780.0,0.0,525.0,0.0,180.0,0.0,75.0,0.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,36.0,11795.0,0.0,3.0,2,590263,1,2,2.0,16,,,,,2.0,1300.0,0.0,"$15,000-$29,999",$15-30K,Associate's degree,Graduate / Professional degree,,,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,Northeast,Urban,Female,Native American,Not Hispanic / Latino,New York,Not in MSA,,Black / African American,Male,Apartment (2-4 units),1,11795.0,47180.0,11795.0,47180.0,5946.0,23784.0,3425.0,13700.0,2315.0,9260.0,0.0,0.0,0.0,0.0,1300.0,5200.0,690.0,2760.0,1810.0,7240.0,770.0,3080.0,0.0,0.0,550.0,2200.0,780.0,3120.0,525.0,2100.0,180.0,720.0,75.0,300.0,959.0,3836.0,0.0,0.0,220.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5726666666666667,0.7928,0.24133333333333334,0.104,0.0,0.2653333333333333,7836.0,0.2612,0.16608732513777025,15560.0,0.5186666666666667,0.3298007630351844,7836.0,0.2612,0.16608732513777025,0.5041119118270454,0.11021619330224672,0.058499364137346334,0.15345485375158965,0.06612971598134802,0.08130563798219585,0.0,0.018651971174226366,0.0,0.007630351844001695,0.0,0.0,0.0,0.16871555743959304,1,0,1,0,1,1,1,0,0,0,0,0,0,5,4.477121254719663,Q2
5902661,23,,1.0,1.0,1,4,15,1,8,0,55005.728,0,0,0.0163238,5,1,0,10.0,,,0,0,1,1,1,2025,,2,3.0,2,,1,2,0,,95905.918,92405.284,102083.952,,,,,,100090.13,,,,82453.09,103415.668,,113245.083,,113614.133,114432.253,,,104416.235,,,86215.21,,103318.755,,,117952.107,108673.079,142017.695,,125714.926,104282.942,130473.012,146094.844,156102.668,,,,103240.923,,134355.147,11833.5999,0.0,650.0,0.0,0.0,0.0,5272.0,0.0,4591.0,0.0,0.0,0.0,4591.0,0.0,561.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,2193.0,0.0,1950.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5999,0.0,13.0,11833.5999,0.0,10.0,7,590266,1,2,,15,,,,,5.0,1560.0,0.0,"$150,000 and over",$150K+,Bachelor's degree,Bachelor's degree,Other service,Sales / service,Never married,Single consumer,Single consumer,Renter,Renter,South,Urban,Female,Black / African American,Not Hispanic / Latino,Georgia,Not in MSA,,,,,1,11833.5999,47334.3996,11833.5999,47334.3996,5272.0,21088.0,4591.0,18364.0,561.0,2244.0,0.0,0.0,4591.0,18364.0,1560.0,6240.0,650.0,2600.0,1200.0,4800.0,0.0,0.0,0.0,0.0,1200.0,4800.0,2193.0,8772.0,1950.0,7800.0,43.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5999,3594.3996,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2600.0,,0.054928340107222993,19812.0,,0.41855395161703923,2840.0,,0.05999864842481281,0.44551109083889173,0.1318280162573352,0.054928340107222993,0.1014061663517963,0.18531976900790775,0.0,0.0,0.0,0.07593630911925627,0.0,0.0,0.0,0.0,0.1867563563645582,0,0,0,1,0,,,0,0,1,1,0,,6,,
5902671,34,38.0,1.0,2.0,1,4,11,5,3,52000,38874.143,52000,0,0.4342589,1,2,0,12.0,10.0,,3,0,1,1,1,2025,1.0,1,3.0,1,2.0,1,2,2,,,,75218.302,79795.853,100737.479,82852.102,80637.076,,95140.115,66647.904,78112.259,,,71252.259,,78568.779,,,67698.459,74902.937,,85709.063,64744.098,,97561.554,,73366.193,82707.816,,,,55158.886,,,,,,94909.394,64090.067,78188.404,,92509.592,,,22032.3158,0.0,3900.0,0.0,0.0,0.0,4860.0,0.0,3600.0,0.0,0.0,0.0,3600.0,0.0,1052.0,0.0,1500.0,0.0,2595.0,0.0,1200.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.3158,0.0,12.0,22032.3158,0.0,5.0,3,590267,1,1,1.0,11,,,,,5.0,3900.0,0.0,"$30,000-$49,999",$30-50K,"High school, no diploma","High school, no diploma",Construction / mechanics,Blue collar,Married,"Married, children 6-17",Married with children,Renter,Renter,South,Urban,Male,White,Hispanic / Latino,Florida,Not in MSA,Other service,White,Female,Mobile home / trailer,1,22032.3158,88129.2632,22032.3158,88129.2632,4860.0,19440.0,3600.0,14400.0,1052.0,4208.0,0.0,0.0,3600.0,14400.0,3900.0,15600.0,3900.0,15600.0,2595.0,10380.0,1200.0,4800.0,345.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,6000.0,0.0,0.0,5077.3158,20309.2632,0.0,0.0,0.0,0.0,200.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694793523076923,0.37384615384615383,0.1996153846153846,0.0,0.39056275384615385,0.6,21600.0,0.4153846153846154,0.2450945261051496,25980.0,0.49961538461538463,0.29479424945424937,22400.0,0.4307692307692308,0.2541721011460811,0.22058507349463463,0.1770127132981636,0.1770127132981636,0.11778153615608578,0.0,0.0,0.0,0.068081812806986,0.23044857590503492,0.0,0.0,0.0,0.0,0.3540254265963272,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4.7160033436347994,Q2
